year,month,path,filename,url
2019,temmuz,pdf_files/2019/,temmuz-2019.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/620_bilim_ve_teknik_2019_temmuz.pdf 
2019,agustos,pdf_files/2019/,agustos-2019.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/621_bilim_ve_teknik_2019_agustos.pdf 
2019,eylul,pdf_files/2019/,eylul-2019.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/622_bilim_ve_teknik_2019_eylul.pdf 
2019,ekim,pdf_files/2019/,ekim-2019.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/623_bilim_ve_teknik_2019_ekim.pdf 
2019,kasim,pdf_files/2019/,kasim-2019.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/bt_kasim_2019.pdf 
2019,aralik,pdf_files/2019/,aralik-2019.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/tum_sayi_btd_aralik_2019.pdf 
2020,ocak,pdf_files/2020/,ocak-2020.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/_btd_ocak2020_tum_dergi.pdf 
2020,subat,pdf_files/2020/,subat-2020.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/subat2020_tumsayi.pdf 
2020,mart,pdf_files/2020/,mart-2020.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/628_tum.pdf 
2020,nisan,pdf_files/2020/,nisan-2020.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/bt_nisan_2020_tum.pdf 
2020,mayis,pdf_files/2020/,mayis-2020.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/bt_mayis_2020_tum.pdf 
